Animal name,Path,ID
BANDED BROADBILL,/home/u668954/Bird_classifier/valid/BANDED BROADBILL/5.jpg,54
BANDED PITA,/home/u668954/Bird_classifier/valid/BANDED PITA/1.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/valid/BANDED PITA/2.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/valid/BANDED PITA/3.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/valid/BANDED PITA/4.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/valid/BANDED PITA/5.jpg,55
BANDED STILT,/home/u668954/Bird_classifier/valid/BANDED STILT/1.jpg,56
BANDED STILT,/home/u668954/Bird_classifier/valid/BANDED STILT/2.jpg,56
BANDED STILT,/home/u668954/Bird_classifier/valid/BANDED STILT/3.jpg,56
BANDED STILT,/home/u668954/Bird_classifier/valid/BANDED STILT/4.jpg,56
BANDED STILT,/home/u668954/Bird_classifier/valid/BANDED STILT/5.jpg,56
BAR-TAILED GODWIT,/home/u668954/Bird_classifier/valid/BAR-TAILED GODWIT/1.jpg,57
BAR-TAILED GODWIT,/home/u668954/Bird_classifier/valid/BAR-TAILED GODWIT/2.jpg,57
BAR-TAILED GODWIT,/home/u668954/Bird_classifier/valid/BAR-TAILED GODWIT/3.jpg,57
BAR-TAILED GODWIT,/home/u668954/Bird_classifier/valid/BAR-TAILED GODWIT/4.jpg,57
BAR-TAILED GODWIT,/home/u668954/Bird_classifier/valid/BAR-TAILED GODWIT/5.jpg,57
BARN OWL,/home/u668954/Bird_classifier/valid/BARN OWL/1.jpg,58
BARN OWL,/home/u668954/Bird_classifier/valid/BARN OWL/2.jpg,58
BARN OWL,/home/u668954/Bird_classifier/valid/BARN OWL/3.jpg,58
BARN OWL,/home/u668954/Bird_classifier/valid/BARN OWL/4.jpg,58
BARN OWL,/home/u668954/Bird_classifier/valid/BARN OWL/5.jpg,58
BARN SWALLOW,/home/u668954/Bird_classifier/valid/BARN SWALLOW/1.jpg,59
BARN SWALLOW,/home/u668954/Bird_classifier/valid/BARN SWALLOW/2.jpg,59
BARN SWALLOW,/home/u668954/Bird_classifier/valid/BARN SWALLOW/3.jpg,59
BARN SWALLOW,/home/u668954/Bird_classifier/valid/BARN SWALLOW/4.jpg,59
BARN SWALLOW,/home/u668954/Bird_classifier/valid/BARN SWALLOW/5.jpg,59
BARRED PUFFBIRD,/home/u668954/Bird_classifier/valid/BARRED PUFFBIRD/1.jpg,60
BARRED PUFFBIRD,/home/u668954/Bird_classifier/valid/BARRED PUFFBIRD/2.jpg,60
BARRED PUFFBIRD,/home/u668954/Bird_classifier/valid/BARRED PUFFBIRD/3.jpg,60
BARRED PUFFBIRD,/home/u668954/Bird_classifier/valid/BARRED PUFFBIRD/4.jpg,60
BARRED PUFFBIRD,/home/u668954/Bird_classifier/valid/BARRED PUFFBIRD/5.jpg,60
BARROWS GOLDENEYE,/home/u668954/Bird_classifier/valid/BARROWS GOLDENEYE/1.jpg,61
BARROWS GOLDENEYE,/home/u668954/Bird_classifier/valid/BARROWS GOLDENEYE/2.jpg,61
BARROWS GOLDENEYE,/home/u668954/Bird_classifier/valid/BARROWS GOLDENEYE/3.jpg,61
BARROWS GOLDENEYE,/home/u668954/Bird_classifier/valid/BARROWS GOLDENEYE/4.jpg,61
BARROWS GOLDENEYE,/home/u668954/Bird_classifier/valid/BARROWS GOLDENEYE/5.jpg,61
BAY-BREASTED WARBLER,/home/u668954/Bird_classifier/valid/BAY-BREASTED WARBLER/1.jpg,62
BAY-BREASTED WARBLER,/home/u668954/Bird_classifier/valid/BAY-BREASTED WARBLER/2.jpg,62
BAY-BREASTED WARBLER,/home/u668954/Bird_classifier/valid/BAY-BREASTED WARBLER/3.jpg,62
BAY-BREASTED WARBLER,/home/u668954/Bird_classifier/valid/BAY-BREASTED WARBLER/4.jpg,62
BAY-BREASTED WARBLER,/home/u668954/Bird_classifier/valid/BAY-BREASTED WARBLER/5.jpg,62
BEARDED BARBET,/home/u668954/Bird_classifier/valid/BEARDED BARBET/1.jpg,63
BEARDED BARBET,/home/u668954/Bird_classifier/valid/BEARDED BARBET/2.jpg,63
BEARDED BARBET,/home/u668954/Bird_classifier/valid/BEARDED BARBET/3.jpg,63
BEARDED BARBET,/home/u668954/Bird_classifier/valid/BEARDED BARBET/4.jpg,63
BEARDED BARBET,/home/u668954/Bird_classifier/valid/BEARDED BARBET/5.jpg,63
BEARDED BELLBIRD,/home/u668954/Bird_classifier/valid/BEARDED BELLBIRD/1.jpg,64
BEARDED BELLBIRD,/home/u668954/Bird_classifier/valid/BEARDED BELLBIRD/2.jpg,64
BEARDED BELLBIRD,/home/u668954/Bird_classifier/valid/BEARDED BELLBIRD/3.jpg,64
BEARDED BELLBIRD,/home/u668954/Bird_classifier/valid/BEARDED BELLBIRD/4.jpg,64
BEARDED BELLBIRD,/home/u668954/Bird_classifier/valid/BEARDED BELLBIRD/5.jpg,64
BEARDED REEDLING,/home/u668954/Bird_classifier/valid/BEARDED REEDLING/1.jpg,65
BEARDED REEDLING,/home/u668954/Bird_classifier/valid/BEARDED REEDLING/2.jpg,65
BEARDED REEDLING,/home/u668954/Bird_classifier/valid/BEARDED REEDLING/3.jpg,65
BEARDED REEDLING,/home/u668954/Bird_classifier/valid/BEARDED REEDLING/4.jpg,65
BEARDED REEDLING,/home/u668954/Bird_classifier/valid/BEARDED REEDLING/5.jpg,65
BELTED KINGFISHER,/home/u668954/Bird_classifier/valid/BELTED KINGFISHER/1.jpg,66
BELTED KINGFISHER,/home/u668954/Bird_classifier/valid/BELTED KINGFISHER/2.jpg,66
BELTED KINGFISHER,/home/u668954/Bird_classifier/valid/BELTED KINGFISHER/3.jpg,66
BELTED KINGFISHER,/home/u668954/Bird_classifier/valid/BELTED KINGFISHER/4.jpg,66
BELTED KINGFISHER,/home/u668954/Bird_classifier/valid/BELTED KINGFISHER/5.jpg,66
BIRD OF PARADISE,/home/u668954/Bird_classifier/valid/BIRD OF PARADISE/1.jpg,67
BIRD OF PARADISE,/home/u668954/Bird_classifier/valid/BIRD OF PARADISE/2.jpg,67
BIRD OF PARADISE,/home/u668954/Bird_classifier/valid/BIRD OF PARADISE/3.jpg,67
BIRD OF PARADISE,/home/u668954/Bird_classifier/valid/BIRD OF PARADISE/4.jpg,67
BIRD OF PARADISE,/home/u668954/Bird_classifier/valid/BIRD OF PARADISE/5.jpg,67
BLACK & YELLOW BROADBILL,/home/u668954/Bird_classifier/valid/BLACK & YELLOW BROADBILL/1.jpg,68
BLACK & YELLOW BROADBILL,/home/u668954/Bird_classifier/valid/BLACK & YELLOW BROADBILL/2.jpg,68
BLACK & YELLOW BROADBILL,/home/u668954/Bird_classifier/valid/BLACK & YELLOW BROADBILL/3.jpg,68
BLACK & YELLOW BROADBILL,/home/u668954/Bird_classifier/valid/BLACK & YELLOW BROADBILL/4.jpg,68
BLACK & YELLOW BROADBILL,/home/u668954/Bird_classifier/valid/BLACK & YELLOW BROADBILL/5.jpg,68
BLACK BAZA,/home/u668954/Bird_classifier/valid/BLACK BAZA/1.jpg,69
BLACK BAZA,/home/u668954/Bird_classifier/valid/BLACK BAZA/2.jpg,69
BLACK BAZA,/home/u668954/Bird_classifier/valid/BLACK BAZA/3.jpg,69
BLACK BAZA,/home/u668954/Bird_classifier/valid/BLACK BAZA/4.jpg,69
BLACK BAZA,/home/u668954/Bird_classifier/valid/BLACK BAZA/5.jpg,69
BLACK COCKATO,/home/u668954/Bird_classifier/valid/BLACK COCKATO/1.jpg,70
BLACK COCKATO,/home/u668954/Bird_classifier/valid/BLACK COCKATO/2.jpg,70
BLACK COCKATO,/home/u668954/Bird_classifier/valid/BLACK COCKATO/3.jpg,70
BLACK COCKATO,/home/u668954/Bird_classifier/valid/BLACK COCKATO/4.jpg,70
BLACK COCKATO,/home/u668954/Bird_classifier/valid/BLACK COCKATO/5.jpg,70
BLACK FRANCOLIN,/home/u668954/Bird_classifier/valid/BLACK FRANCOLIN/1.jpg,71
BLACK FRANCOLIN,/home/u668954/Bird_classifier/valid/BLACK FRANCOLIN/2.jpg,71
BLACK FRANCOLIN,/home/u668954/Bird_classifier/valid/BLACK FRANCOLIN/3.jpg,71
BLACK FRANCOLIN,/home/u668954/Bird_classifier/valid/BLACK FRANCOLIN/4.jpg,71
BLACK FRANCOLIN,/home/u668954/Bird_classifier/valid/BLACK FRANCOLIN/5.jpg,71
BLACK SKIMMER,/home/u668954/Bird_classifier/valid/BLACK SKIMMER/1.jpg,72
BLACK SKIMMER,/home/u668954/Bird_classifier/valid/BLACK SKIMMER/2.jpg,72
BLACK SKIMMER,/home/u668954/Bird_classifier/valid/BLACK SKIMMER/3.jpg,72
BLACK SKIMMER,/home/u668954/Bird_classifier/valid/BLACK SKIMMER/4.jpg,72
BLACK SKIMMER,/home/u668954/Bird_classifier/valid/BLACK SKIMMER/5.jpg,72
BLACK SWAN,/home/u668954/Bird_classifier/valid/BLACK SWAN/1.jpg,73
BLACK SWAN,/home/u668954/Bird_classifier/valid/BLACK SWAN/2.jpg,73
BLACK SWAN,/home/u668954/Bird_classifier/valid/BLACK SWAN/3.jpg,73
BLACK SWAN,/home/u668954/Bird_classifier/valid/BLACK SWAN/4.jpg,73
BLACK SWAN,/home/u668954/Bird_classifier/valid/BLACK SWAN/5.jpg,73
BLACK TAIL CRAKE,/home/u668954/Bird_classifier/valid/BLACK TAIL CRAKE/1.jpg,74
BLACK TAIL CRAKE,/home/u668954/Bird_classifier/valid/BLACK TAIL CRAKE/2.jpg,74
BLACK TAIL CRAKE,/home/u668954/Bird_classifier/valid/BLACK TAIL CRAKE/3.jpg,74
BLACK TAIL CRAKE,/home/u668954/Bird_classifier/valid/BLACK TAIL CRAKE/4.jpg,74
BLACK TAIL CRAKE,/home/u668954/Bird_classifier/valid/BLACK TAIL CRAKE/5.jpg,74
BLACK THROATED BUSHTIT,/home/u668954/Bird_classifier/valid/BLACK THROATED BUSHTIT/1.jpg,75
BLACK THROATED BUSHTIT,/home/u668954/Bird_classifier/valid/BLACK THROATED BUSHTIT/2.jpg,75
BLACK THROATED BUSHTIT,/home/u668954/Bird_classifier/valid/BLACK THROATED BUSHTIT/3.jpg,75
BLACK THROATED BUSHTIT,/home/u668954/Bird_classifier/valid/BLACK THROATED BUSHTIT/4.jpg,75
BLACK THROATED BUSHTIT,/home/u668954/Bird_classifier/valid/BLACK THROATED BUSHTIT/5.jpg,75
BLACK THROATED WARBLER,/home/u668954/Bird_classifier/valid/BLACK THROATED WARBLER/1.jpg,76
BLACK THROATED WARBLER,/home/u668954/Bird_classifier/valid/BLACK THROATED WARBLER/2.jpg,76
BLACK THROATED WARBLER,/home/u668954/Bird_classifier/valid/BLACK THROATED WARBLER/3.jpg,76
BLACK THROATED WARBLER,/home/u668954/Bird_classifier/valid/BLACK THROATED WARBLER/4.jpg,76
BLACK THROATED WARBLER,/home/u668954/Bird_classifier/valid/BLACK THROATED WARBLER/5.jpg,76
BLACK VENTED SHEARWATER,/home/u668954/Bird_classifier/valid/BLACK VENTED SHEARWATER/1.jpg,77
BLACK VENTED SHEARWATER,/home/u668954/Bird_classifier/valid/BLACK VENTED SHEARWATER/2.jpg,77
BLACK VENTED SHEARWATER,/home/u668954/Bird_classifier/valid/BLACK VENTED SHEARWATER/3.jpg,77
BLACK VENTED SHEARWATER,/home/u668954/Bird_classifier/valid/BLACK VENTED SHEARWATER/4.jpg,77
BLACK VENTED SHEARWATER,/home/u668954/Bird_classifier/valid/BLACK VENTED SHEARWATER/5.jpg,77
BLACK VULTURE,/home/u668954/Bird_classifier/valid/BLACK VULTURE/1.jpg,78
BLACK VULTURE,/home/u668954/Bird_classifier/valid/BLACK VULTURE/2.jpg,78
BLACK VULTURE,/home/u668954/Bird_classifier/valid/BLACK VULTURE/3.jpg,78
BLACK VULTURE,/home/u668954/Bird_classifier/valid/BLACK VULTURE/4.jpg,78
BLACK VULTURE,/home/u668954/Bird_classifier/valid/BLACK VULTURE/5.jpg,78
BLACK-CAPPED CHICKADEE,/home/u668954/Bird_classifier/valid/BLACK-CAPPED CHICKADEE/1.jpg,79
BLACK-CAPPED CHICKADEE,/home/u668954/Bird_classifier/valid/BLACK-CAPPED CHICKADEE/2.jpg,79
BLACK-CAPPED CHICKADEE,/home/u668954/Bird_classifier/valid/BLACK-CAPPED CHICKADEE/3.jpg,79
BLACK-CAPPED CHICKADEE,/home/u668954/Bird_classifier/valid/BLACK-CAPPED CHICKADEE/4.jpg,79
BLACK-CAPPED CHICKADEE,/home/u668954/Bird_classifier/valid/BLACK-CAPPED CHICKADEE/5.jpg,79
BLACK-NECKED GREBE,/home/u668954/Bird_classifier/valid/BLACK-NECKED GREBE/1.jpg,80
BLACK-NECKED GREBE,/home/u668954/Bird_classifier/valid/BLACK-NECKED GREBE/2.jpg,80
BLACK-NECKED GREBE,/home/u668954/Bird_classifier/valid/BLACK-NECKED GREBE/3.jpg,80
BLACK-NECKED GREBE,/home/u668954/Bird_classifier/valid/BLACK-NECKED GREBE/4.jpg,80
BLACK-NECKED GREBE,/home/u668954/Bird_classifier/valid/BLACK-NECKED GREBE/5.jpg,80
BLACK-THROATED SPARROW,/home/u668954/Bird_classifier/valid/BLACK-THROATED SPARROW/1.jpg,81
BLACK-THROATED SPARROW,/home/u668954/Bird_classifier/valid/BLACK-THROATED SPARROW/2.jpg,81
BLACK-THROATED SPARROW,/home/u668954/Bird_classifier/valid/BLACK-THROATED SPARROW/3.jpg,81
BLACK-THROATED SPARROW,/home/u668954/Bird_classifier/valid/BLACK-THROATED SPARROW/4.jpg,81
BLACK-THROATED SPARROW,/home/u668954/Bird_classifier/valid/BLACK-THROATED SPARROW/5.jpg,81
BLACKBURNIAM WARBLER,/home/u668954/Bird_classifier/valid/BLACKBURNIAM WARBLER/1.jpg,82
BLACKBURNIAM WARBLER,/home/u668954/Bird_classifier/valid/BLACKBURNIAM WARBLER/2.jpg,82
BLACKBURNIAM WARBLER,/home/u668954/Bird_classifier/valid/BLACKBURNIAM WARBLER/3.jpg,82
BLACKBURNIAM WARBLER,/home/u668954/Bird_classifier/valid/BLACKBURNIAM WARBLER/4.jpg,82
BLACKBURNIAM WARBLER,/home/u668954/Bird_classifier/valid/BLACKBURNIAM WARBLER/5.jpg,82
BLONDE CRESTED WOODPECKER,/home/u668954/Bird_classifier/valid/BLONDE CRESTED WOODPECKER/1.jpg,83
BLONDE CRESTED WOODPECKER,/home/u668954/Bird_classifier/valid/BLONDE CRESTED WOODPECKER/2.jpg,83
BLONDE CRESTED WOODPECKER,/home/u668954/Bird_classifier/valid/BLONDE CRESTED WOODPECKER/3.jpg,83
BLONDE CRESTED WOODPECKER,/home/u668954/Bird_classifier/valid/BLONDE CRESTED WOODPECKER/4.jpg,83
BLONDE CRESTED WOODPECKER,/home/u668954/Bird_classifier/valid/BLONDE CRESTED WOODPECKER/5.jpg,83
BLOOD PHEASANT,/home/u668954/Bird_classifier/valid/BLOOD PHEASANT/1.jpg,84
BLOOD PHEASANT,/home/u668954/Bird_classifier/valid/BLOOD PHEASANT/2.jpg,84
BLOOD PHEASANT,/home/u668954/Bird_classifier/valid/BLOOD PHEASANT/3.jpg,84
BLOOD PHEASANT,/home/u668954/Bird_classifier/valid/BLOOD PHEASANT/4.jpg,84
BLOOD PHEASANT,/home/u668954/Bird_classifier/valid/BLOOD PHEASANT/5.jpg,84
BLUE COAU,/home/u668954/Bird_classifier/valid/BLUE COAU/1.jpg,85
BLUE COAU,/home/u668954/Bird_classifier/valid/BLUE COAU/2.jpg,85
BLUE COAU,/home/u668954/Bird_classifier/valid/BLUE COAU/3.jpg,85
BLUE COAU,/home/u668954/Bird_classifier/valid/BLUE COAU/4.jpg,85
BLUE COAU,/home/u668954/Bird_classifier/valid/BLUE COAU/5.jpg,85
BLUE DACNIS,/home/u668954/Bird_classifier/valid/BLUE DACNIS/1.jpg,86
BLUE DACNIS,/home/u668954/Bird_classifier/valid/BLUE DACNIS/2.jpg,86
BLUE DACNIS,/home/u668954/Bird_classifier/valid/BLUE DACNIS/3.jpg,86
BLUE DACNIS,/home/u668954/Bird_classifier/valid/BLUE DACNIS/4.jpg,86
BLUE DACNIS,/home/u668954/Bird_classifier/valid/BLUE DACNIS/5.jpg,86
BLUE GROUSE,/home/u668954/Bird_classifier/valid/BLUE GROUSE/1.jpg,87
BLUE GROUSE,/home/u668954/Bird_classifier/valid/BLUE GROUSE/2.jpg,87
BLUE GROUSE,/home/u668954/Bird_classifier/valid/BLUE GROUSE/3.jpg,87
BLUE GROUSE,/home/u668954/Bird_classifier/valid/BLUE GROUSE/4.jpg,87
BLUE GROUSE,/home/u668954/Bird_classifier/valid/BLUE GROUSE/5.jpg,87
BLUE HERON,/home/u668954/Bird_classifier/valid/BLUE HERON/1.jpg,88
BLUE HERON,/home/u668954/Bird_classifier/valid/BLUE HERON/2.jpg,88
BLUE HERON,/home/u668954/Bird_classifier/valid/BLUE HERON/3.jpg,88
BLUE HERON,/home/u668954/Bird_classifier/valid/BLUE HERON/4.jpg,88
BLUE HERON,/home/u668954/Bird_classifier/valid/BLUE HERON/5.jpg,88
BLUE MALKOHA,/home/u668954/Bird_classifier/valid/BLUE MALKOHA/1.jpg,89
BLUE MALKOHA,/home/u668954/Bird_classifier/valid/BLUE MALKOHA/2.jpg,89
BLUE MALKOHA,/home/u668954/Bird_classifier/valid/BLUE MALKOHA/3.jpg,89
BLUE MALKOHA,/home/u668954/Bird_classifier/valid/BLUE MALKOHA/4.jpg,89
BLUE MALKOHA,/home/u668954/Bird_classifier/valid/BLUE MALKOHA/5.jpg,89
BLUE THROATED TOUCANET,/home/u668954/Bird_classifier/valid/BLUE THROATED TOUCANET/1.jpg,90
BLUE THROATED TOUCANET,/home/u668954/Bird_classifier/valid/BLUE THROATED TOUCANET/2.jpg,90
BLUE THROATED TOUCANET,/home/u668954/Bird_classifier/valid/BLUE THROATED TOUCANET/3.jpg,90
BLUE THROATED TOUCANET,/home/u668954/Bird_classifier/valid/BLUE THROATED TOUCANET/4.jpg,90
BLUE THROATED TOUCANET,/home/u668954/Bird_classifier/valid/BLUE THROATED TOUCANET/5.jpg,90
BOBOLINK,/home/u668954/Bird_classifier/valid/BOBOLINK/1.jpg,91
BOBOLINK,/home/u668954/Bird_classifier/valid/BOBOLINK/2.jpg,91
BOBOLINK,/home/u668954/Bird_classifier/valid/BOBOLINK/3.jpg,91
BOBOLINK,/home/u668954/Bird_classifier/valid/BOBOLINK/4.jpg,91
BOBOLINK,/home/u668954/Bird_classifier/valid/BOBOLINK/5.jpg,91
BORNEAN BRISTLEHEAD,/home/u668954/Bird_classifier/valid/BORNEAN BRISTLEHEAD/1.jpg,92
BORNEAN BRISTLEHEAD,/home/u668954/Bird_classifier/valid/BORNEAN BRISTLEHEAD/2.jpg,92
BORNEAN BRISTLEHEAD,/home/u668954/Bird_classifier/valid/BORNEAN BRISTLEHEAD/3.jpg,92
BORNEAN BRISTLEHEAD,/home/u668954/Bird_classifier/valid/BORNEAN BRISTLEHEAD/4.jpg,92
BORNEAN BRISTLEHEAD,/home/u668954/Bird_classifier/valid/BORNEAN BRISTLEHEAD/5.jpg,92
BORNEAN LEAFBIRD,/home/u668954/Bird_classifier/valid/BORNEAN LEAFBIRD/1.jpg,93
BORNEAN LEAFBIRD,/home/u668954/Bird_classifier/valid/BORNEAN LEAFBIRD/2.jpg,93
BORNEAN LEAFBIRD,/home/u668954/Bird_classifier/valid/BORNEAN LEAFBIRD/3.jpg,93
BORNEAN LEAFBIRD,/home/u668954/Bird_classifier/valid/BORNEAN LEAFBIRD/4.jpg,93
BORNEAN LEAFBIRD,/home/u668954/Bird_classifier/valid/BORNEAN LEAFBIRD/5.jpg,93
BORNEAN PHEASANT,/home/u668954/Bird_classifier/valid/BORNEAN PHEASANT/1.jpg,94
BORNEAN PHEASANT,/home/u668954/Bird_classifier/valid/BORNEAN PHEASANT/2.jpg,94
BORNEAN PHEASANT,/home/u668954/Bird_classifier/valid/BORNEAN PHEASANT/3.jpg,94
BORNEAN PHEASANT,/home/u668954/Bird_classifier/valid/BORNEAN PHEASANT/4.jpg,94
BORNEAN PHEASANT,/home/u668954/Bird_classifier/valid/BORNEAN PHEASANT/5.jpg,94
BRANDT CORMARANT,/home/u668954/Bird_classifier/valid/BRANDT CORMARANT/1.jpg,95
BRANDT CORMARANT,/home/u668954/Bird_classifier/valid/BRANDT CORMARANT/2.jpg,95
BRANDT CORMARANT,/home/u668954/Bird_classifier/valid/BRANDT CORMARANT/3.jpg,95
BRANDT CORMARANT,/home/u668954/Bird_classifier/valid/BRANDT CORMARANT/4.jpg,95
BRANDT CORMARANT,/home/u668954/Bird_classifier/valid/BRANDT CORMARANT/5.jpg,95
BREWERS BLACKBIRD,/home/u668954/Bird_classifier/valid/BREWERS BLACKBIRD/1.jpg,96
BREWERS BLACKBIRD,/home/u668954/Bird_classifier/valid/BREWERS BLACKBIRD/2.jpg,96
BREWERS BLACKBIRD,/home/u668954/Bird_classifier/valid/BREWERS BLACKBIRD/3.jpg,96
BREWERS BLACKBIRD,/home/u668954/Bird_classifier/valid/BREWERS BLACKBIRD/4.jpg,96
BREWERS BLACKBIRD,/home/u668954/Bird_classifier/valid/BREWERS BLACKBIRD/5.jpg,96
BROWN CREPPER,/home/u668954/Bird_classifier/valid/BROWN CREPPER/1.jpg,97
BROWN CREPPER,/home/u668954/Bird_classifier/valid/BROWN CREPPER/2.jpg,97
BROWN CREPPER,/home/u668954/Bird_classifier/valid/BROWN CREPPER/3.jpg,97
BROWN CREPPER,/home/u668954/Bird_classifier/valid/BROWN CREPPER/4.jpg,97
BROWN CREPPER,/home/u668954/Bird_classifier/valid/BROWN CREPPER/5.jpg,97
BROWN NOODY,/home/u668954/Bird_classifier/valid/BROWN NOODY/1.jpg,98
BROWN NOODY,/home/u668954/Bird_classifier/valid/BROWN NOODY/2.jpg,98
BROWN NOODY,/home/u668954/Bird_classifier/valid/BROWN NOODY/3.jpg,98
BROWN NOODY,/home/u668954/Bird_classifier/valid/BROWN NOODY/4.jpg,98
BROWN NOODY,/home/u668954/Bird_classifier/valid/BROWN NOODY/5.jpg,98
BROWN THRASHER,/home/u668954/Bird_classifier/valid/BROWN THRASHER/1.jpg,99
BROWN THRASHER,/home/u668954/Bird_classifier/valid/BROWN THRASHER/2.jpg,99
BROWN THRASHER,/home/u668954/Bird_classifier/valid/BROWN THRASHER/3.jpg,99
BROWN THRASHER,/home/u668954/Bird_classifier/valid/BROWN THRASHER/4.jpg,99
BROWN THRASHER,/home/u668954/Bird_classifier/valid/BROWN THRASHER/5.jpg,99
BUFFLEHEAD,/home/u668954/Bird_classifier/valid/BUFFLEHEAD/1.jpg,100
BUFFLEHEAD,/home/u668954/Bird_classifier/valid/BUFFLEHEAD/2.jpg,100
BUFFLEHEAD,/home/u668954/Bird_classifier/valid/BUFFLEHEAD/3.jpg,100
BUFFLEHEAD,/home/u668954/Bird_classifier/valid/BUFFLEHEAD/4.jpg,100
BUFFLEHEAD,/home/u668954/Bird_classifier/valid/BUFFLEHEAD/5.jpg,100
BULWERS PHEASANT,/home/u668954/Bird_classifier/valid/BULWERS PHEASANT/1.jpg,101
BULWERS PHEASANT,/home/u668954/Bird_classifier/valid/BULWERS PHEASANT/2.jpg,101
BULWERS PHEASANT,/home/u668954/Bird_classifier/valid/BULWERS PHEASANT/3.jpg,101
BULWERS PHEASANT,/home/u668954/Bird_classifier/valid/BULWERS PHEASANT/4.jpg,101
BULWERS PHEASANT,/home/u668954/Bird_classifier/valid/BULWERS PHEASANT/5.jpg,101
BURCHELLS COURSER,/home/u668954/Bird_classifier/valid/BURCHELLS COURSER/1.jpg,102
BURCHELLS COURSER,/home/u668954/Bird_classifier/valid/BURCHELLS COURSER/2.jpg,102
BURCHELLS COURSER,/home/u668954/Bird_classifier/valid/BURCHELLS COURSER/3.jpg,102
BURCHELLS COURSER,/home/u668954/Bird_classifier/valid/BURCHELLS COURSER/4.jpg,102
BURCHELLS COURSER,/home/u668954/Bird_classifier/valid/BURCHELLS COURSER/5.jpg,102
BUSH TURKEY,/home/u668954/Bird_classifier/valid/BUSH TURKEY/1.jpg,103
BUSH TURKEY,/home/u668954/Bird_classifier/valid/BUSH TURKEY/2.jpg,103
BUSH TURKEY,/home/u668954/Bird_classifier/valid/BUSH TURKEY/3.jpg,103
BUSH TURKEY,/home/u668954/Bird_classifier/valid/BUSH TURKEY/4.jpg,103
BUSH TURKEY,/home/u668954/Bird_classifier/valid/BUSH TURKEY/5.jpg,103
CAATINGA CACHOLOTE,/home/u668954/Bird_classifier/valid/CAATINGA CACHOLOTE/1.jpg,104
CAATINGA CACHOLOTE,/home/u668954/Bird_classifier/valid/CAATINGA CACHOLOTE/2.jpg,104
CAATINGA CACHOLOTE,/home/u668954/Bird_classifier/valid/CAATINGA CACHOLOTE/3.jpg,104
CAATINGA CACHOLOTE,/home/u668954/Bird_classifier/valid/CAATINGA CACHOLOTE/4.jpg,104
CAATINGA CACHOLOTE,/home/u668954/Bird_classifier/valid/CAATINGA CACHOLOTE/5.jpg,104
CACTUS WREN,/home/u668954/Bird_classifier/valid/CACTUS WREN/1.jpg,105
CACTUS WREN,/home/u668954/Bird_classifier/valid/CACTUS WREN/2.jpg,105
CACTUS WREN,/home/u668954/Bird_classifier/valid/CACTUS WREN/3.jpg,105
CACTUS WREN,/home/u668954/Bird_classifier/valid/CACTUS WREN/4.jpg,105
CACTUS WREN,/home/u668954/Bird_classifier/valid/CACTUS WREN/5.jpg,105
CALIFORNIA CONDOR,/home/u668954/Bird_classifier/valid/CALIFORNIA CONDOR/1.jpg,106
CALIFORNIA CONDOR,/home/u668954/Bird_classifier/valid/CALIFORNIA CONDOR/2.jpg,106
CALIFORNIA CONDOR,/home/u668954/Bird_classifier/valid/CALIFORNIA CONDOR/3.jpg,106
CALIFORNIA CONDOR,/home/u668954/Bird_classifier/valid/CALIFORNIA CONDOR/4.jpg,106
CALIFORNIA CONDOR,/home/u668954/Bird_classifier/valid/CALIFORNIA CONDOR/5.jpg,106
CALIFORNIA GULL,/home/u668954/Bird_classifier/valid/CALIFORNIA GULL/1.jpg,107
CALIFORNIA GULL,/home/u668954/Bird_classifier/valid/CALIFORNIA GULL/2.jpg,107
CALIFORNIA GULL,/home/u668954/Bird_classifier/valid/CALIFORNIA GULL/3.jpg,107
CALIFORNIA GULL,/home/u668954/Bird_classifier/valid/CALIFORNIA GULL/4.jpg,107
CALIFORNIA GULL,/home/u668954/Bird_classifier/valid/CALIFORNIA GULL/5.jpg,107
CALIFORNIA QUAIL,/home/u668954/Bird_classifier/valid/CALIFORNIA QUAIL/1.jpg,108
CALIFORNIA QUAIL,/home/u668954/Bird_classifier/valid/CALIFORNIA QUAIL/2.jpg,108
CALIFORNIA QUAIL,/home/u668954/Bird_classifier/valid/CALIFORNIA QUAIL/3.jpg,108
CALIFORNIA QUAIL,/home/u668954/Bird_classifier/valid/CALIFORNIA QUAIL/4.jpg,108
CALIFORNIA QUAIL,/home/u668954/Bird_classifier/valid/CALIFORNIA QUAIL/5.jpg,108
CAMPO FLICKER,/home/u668954/Bird_classifier/valid/CAMPO FLICKER/1.jpg,109
CAMPO FLICKER,/home/u668954/Bird_classifier/valid/CAMPO FLICKER/2.jpg,109
CAMPO FLICKER,/home/u668954/Bird_classifier/valid/CAMPO FLICKER/3.jpg,109
CAMPO FLICKER,/home/u668954/Bird_classifier/valid/CAMPO FLICKER/4.jpg,109
CAMPO FLICKER,/home/u668954/Bird_classifier/valid/CAMPO FLICKER/5.jpg,109
CANARY,/home/u668954/Bird_classifier/valid/CANARY/1.jpg,110
CANARY,/home/u668954/Bird_classifier/valid/CANARY/2.jpg,110
