"id	gen	sp	en	rec	cnt	lat	lng	type	lic"
"174989	Saxicola	rubicola	European Stonechat	Antoni Knychaa	Poland	51.0081	17.3718	male, song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"42848	Saxicola	rubicola	European Stonechat	Stuart Fisher	United Kingdom	50.5889	-2.0228	Song of a male with another responding in the background	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"172464	Saxicola	rubicola	European Stonechat	Pascal Christe	Spain	36.0774	-5.429	call, song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"100977	Saxicola	rubicola	European Stonechat	Tony Whitehead	United Kingdom	50.601	-3.72	Alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"99734	Saxicola	rubicola	European Stonechat	Volker Arnold	Germany	54.126	9.138	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"81914	Saxicola	rubicola	European Stonechat	Matthias Feuersenger	Germany	49.585	8.441	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"105412	Scolopax	rusticola	Eurasian Woodcock	Tomek Tumiel	Poland	53.207	23.412	?	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"27078	Scolopax	rusticola	Eurasian Woodcock	Patrik berg	Sweden	58.5598	14.3684	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"27079	Scolopax	rusticola	Eurasian Woodcock	Patrik berg	Sweden	58.4014	14.2242	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"64777	Scolopax	rusticola	Eurasian Woodcock	Patrik berg	Sweden	58.4167	14.2167	Song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"64778	Scolopax	rusticola	Eurasian Woodcock	Patrik berg	Sweden	58.5731	14.2489	Song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"175247	Scolopax	rusticola	Eurasian Woodcock	Krzysztof Deoniziak	Poland	53.1001	23.3653	call, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"175248	Scolopax	rusticola	Eurasian Woodcock	Krzysztof Deoniziak	Poland	53.1001	23.3653	call, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"34897	Scolopax	rusticola	Eurasian Woodcock	Mark Harper	United Kingdom	53.2112	-1.0717	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"87097	Scolopax	rusticola	Eurasian Woodcock	Jelmer Poelstra	Sweden	57.031	18.275	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"110334	Scolopax	rusticola	Eurasian Woodcock	Patrik berg	Sweden	58.5731	14.2489	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"65540	Serinus	serinus	European Serin	Dougie Preston	United Kingdom	60.35413	-1.268921	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"65541	Serinus	serinus	European Serin	Dougie Preston	United Kingdom	60.35413	-1.268921	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"102091	Serinus	serinus	European Serin	Richard Dunn	Portugal	38.8528	-7.162	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"76882	Serinus	serinus	European Serin	Marco Dragonetti	Italy	42.4209	11.0951	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"138480	Serinus	serinus	European Serin	Lars Lachmann	Germany	53.0105	14.2224	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"138392	Serinus	serinus	European Serin	Nicole Bouglouan	France	44.645	-1.0337	male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"97266	Serinus	serinus	European Serin	Jordi Calvet	Spain	41.5564	1.8551	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"134328	Serinus	serinus	European Serin	Fernand DEROUSSEN	France	42.2448	8.603	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"32859	Serinus	serinus	European Serin	Jordi Calvet	Spain	41.5756	0.6237	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"133381	Serinus	serinus	European Serin	Fernand DEROUSSEN	France	44.5919	5.5699	song	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"174875	Setophaga	vitellina	Vitelline Warbler	Todd Mark	United Kingdom	19.3139	-81.1673	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"174876	Setophaga	vitellina	Vitelline Warbler	Todd Mark	United Kingdom	19.3139	-81.1673	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"174877	Setophaga	vitellina	Vitelline Warbler	Todd Mark	United Kingdom	19.3139	-81.1673	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"174878	Setophaga	vitellina	Vitelline Warbler	Todd Mark	United Kingdom	19.3139	-81.1673	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"25568	Sitta	europaea	Eurasian Nuthatch	Stuart Fisher	United Kingdom	51.2192	-0.4353	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"99937	Sitta	europaea	Eurasian Nuthatch	Tony Whitehead	United Kingdom	50.651	-3.58	Call Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"133858	Sitta	europaea	Eurasian Nuthatch	Mike Nelson	United Kingdom	55.9964	-3.4671	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"25569	Sitta	europaea	Eurasian Nuthatch	Stuart Fisher	United Kingdom	51.2192	-0.4353	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"94438	Sitta	europaea	Eurasian Nuthatch	Frank Lambert	United Kingdom	50.878	-0.114	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"78951	Sitta	europaea	Eurasian Nuthatch	Jacques PREVOST	France	45.307	5.5514	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"30090	Sitta	europaea	Eurasian Nuthatch	Stuart Fisher	United Kingdom	52.9512	0.7784	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"94381	Sitta	europaea	Eurasian Nuthatch	Frank Lambert	United Kingdom	50.876	-0.118	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"94382	Sitta	europaea	Eurasian Nuthatch	Frank Lambert	United Kingdom	50.876	-0.118	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"74735	Sitta	europaea	Eurasian Nuthatch	Fraser Simpson	United Kingdom	51.592	-0.228	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"58995	Sitta	europaea	Eurasian Nuthatch	Dougie Preston	United Kingdom	50.8081	-1.7092	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"93825	Sitta	europaea	Eurasian Nuthatch	Frank Lambert	United Kingdom	50.8849506314297	-1.63601875305176	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"94383	Sitta	europaea	Eurasian Nuthatch	Frank Lambert	United Kingdom	50.876	-0.118	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"92477	Sitta	europaea	Eurasian Nuthatch	Alexander Lees	United Kingdom	52.94	-0.588	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"28926	Sitta	europaea	Eurasian Nuthatch	Stuart Fisher	United Kingdom	51.2573	-0.5062	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25567	Sitta	europaea	Eurasian Nuthatch	Stuart Fisher	United Kingdom	51.2478	-0.4284	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"180423	Somateria	mollissima	Common Eider	Stein . Nilsen	Norway	78.2185	15.6479	call, song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"133832	Somateria	mollissima	Common Eider	Mike Nelson	United Kingdom	56.1417	-3.0826	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133834	Somateria	mollissima	Common Eider	Mike Nelson	United Kingdom	56.1417	-3.0826	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"137580	Somateria	mollissima	Common Eider	Stein . Nilsen	Norway	69.5435	18.7453	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"137581	Somateria	mollissima	Common Eider	Stein . Nilsen	Norway	69.5435	18.7453	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"118031	Somateria	mollissima	Common Eider	Magnus Bergsson	Iceland	64.156	-22.0236	conversation with Ducklings, female, juvenile	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"118033	Somateria	mollissima	Common Eider	Magnus Bergsson	Iceland	64.1561	-22.0229	conversation with Ducklings, female, juvenile	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"135859	Somateria	mollissima	Common Eider	Fernand DEROUSSEN	Norway	78.5109	14.4058	juvenile	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"134133	Somateria	mollissima	Common Eider	Stein . Nilsen	Norway	69.5778	18.6401	call, female, male	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"49814	Somateria	mollissima	Common Eider	Willem-Pier Vellinga	Netherlands	53.2828	5.0389	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"181186	Somateria	spectabilis	King Eider	Stein . Nilsen	Norway	78.2185	15.6479	call, male	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"181183	Somateria	spectabilis	King Eider	Stein . Nilsen	Norway	78.2185	15.6479	call, female, male	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"30124	Somateria	spectabilis	King Eider	Stuart Fisher	United Kingdom	52.827	0.8987	drake calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"141726	Somateria	spectabilis	King Eider	Andrew Spencer	United States	71.251	-156.7719	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"141727	Somateria	spectabilis	King Eider	Andrew Spencer	United States	71.251	-156.7719	call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"169344	Sonus	naturalis	Soundscape	david m	United Kingdom	54.12	-0.5445	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"177953	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0699	1.5176	alarm call, call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"177954	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0699	1.5176	call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172726	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	alarm call, call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172678	Sonus	naturalis	Soundscape	david m	United Kingdom	54.1249	-0.5748	call, drumming, female, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"169343	Sonus	naturalis	Soundscape	david m	United Kingdom	54.12	-0.5445	call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"181557	Sonus	naturalis	Soundscape	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"181558	Sonus	naturalis	Soundscape	david m	United Kingdom	54.12	-0.5445	call, female, male	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172728	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	alarm call, call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172729	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	alarm call, call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172730	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	alarm call, call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172731	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	alarm call, call, female, flight call, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"172725	Sonus	naturalis	Soundscape	david m	United Kingdom	52.0689	1.5147	call, female, male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"157209	Spheniscus	magellanicus	Magellanic Penguin	Michele	United Kingdom	-51.5	-57.8	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"45554	Spheniscus	magellanicus	Magellanic Penguin	Bernabe Lopez-Lanus	Argentina	-54.907	-67.3759	Song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"43012	Spheniscus	magellanicus	Magellanic Penguin	Jacob Socolar	Chile	-52.902	-71.111	Song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"187711	Spheniscus	magellanicus	Magellanic Penguin	Michele Peron	United Kingdom	-51.5	-57.8	song	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"174870	Spindalis	zena	Western Spindalis	Todd Mark	United Kingdom	19.3139	-81.1673	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"187941	Spinus	barbata	Black-chinned Siskin	Michele Peron	United Kingdom	-51.2798	-59.6387	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"72865	Spinus	spinus	Eurasian Siskin	Stuart Fisher	United Kingdom	51.5598	0.027	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"42755	Spinus	spinus	Eurasian Siskin	Stuart Fisher	United Kingdom	51.3026	-0.5439	flight call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"133865	Spinus	spinus	Eurasian Siskin	Mike Nelson	United Kingdom	56.1764	-3.3544	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"133866	Spinus	spinus	Eurasian Siskin	Mike Nelson	United Kingdom	56.1764	-3.3544	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"110318	Spinus	spinus	Eurasian Siskin	Patrik berg	Sweden	58.4278	14.2273	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"25104	Spinus	spinus	Eurasian Siskin	Stuart Fisher	United Kingdom	51.2887	-0.5267	flight call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"103122	Spinus	spinus	Eurasian Siskin	Stuart Fisher	United Kingdom	50.812	-1.541	call, song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"96309	Spinus	spinus	Eurasian Siskin	Manuel Sanchez 	United Kingdom	55.9907725358501	-2.52127647399902	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"25817	Spinus	spinus	Eurasian Siskin	Stuart Fisher	United Kingdom	51.2887	-0.5267	subsong and calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"133883	Spinus	spinus	Eurasian Siskin	Mike Nelson	United Kingdom	55.8917	-3.2433	flight call, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"84034	Stercorarius	longicaudus	Long-tailed Jaeger	Patrik berg	Sweden	65.103	14.447	Alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"54467	Stercorarius	longicaudus	Long-tailed Jaeger	Dougie Preston	United Kingdom	60.3539	-1.2689	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"113636	Stercorarius	longicaudus	Long-tailed Jaeger	Davyd Betchkal	United States	63.7414	-149.5832	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"82024	Stercorarius	longicaudus	Long-tailed Jaeger	Stein . Nilsen	Norway	68.7001	20.0101	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"139106	Stercorarius	longicaudus	Long-tailed Jaeger	Fernand DEROUSSEN	Norway	70.4585	30.1561	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"181616	Stercorarius	longicaudus	Long-tailed Jaeger	Andrew Spencer	Canada	64.6972	-138.4384	call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"86801	Stercorarius	longicaudus	Long-tailed Jaeger	Stein . Nilsen	Norway	68.835	19.761	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"113635	Stercorarius	longicaudus	Long-tailed Jaeger	Davyd Betchkal	United States	63.7414	-149.5832	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"25145	Stercorarius	longicaudus	Long-tailed Jaeger	Niels Krabbe	Finland	68.0501	24	alarm near chick	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"26683	Stercorarius	longicaudus	Long-tailed Jaeger	Patrik berg	Sweden	68.3728	18.6987	allarmcall	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"139104	Stercorarius	parasiticus	Parasitic Jaeger	Fernand DEROUSSEN	Norway	70.4585	30.1561	alarm call, flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"57922	Stercorarius	parasiticus	Parasitic Jaeger	Ruud van Beusekom	Iceland	64.0809	-22.6909	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"57859	Stercorarius	parasiticus	Parasitic Jaeger	Ruud van Beusekom	Iceland	63.876	-22.713	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"57861	Stercorarius	parasiticus	Parasitic Jaeger	Ruud van Beusekom	Iceland	63.876	-22.713	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"85832	Stercorarius	parasiticus	Parasitic Jaeger	Christoph Bock	Norway	71.09	28.186	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"37418	Stercorarius	parasiticus	Parasitic Jaeger	David Farrow	United Kingdom	58.135921	-6.674194	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"44267	Stercorarius	parasiticus	Parasitic Jaeger	Lauri Hallikainen	Finland	64.29	23.849	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"56944	Stercorarius	parasiticus	Parasitic Jaeger	Dougie Preston	United Kingdom	60.6167	-0.8667	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"138420	Stercorarius	parasiticus	Parasitic Jaeger	Fernand DEROUSSEN	Iceland	63.6282	-20.0803	alarm call, call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"138421	Stercorarius	parasiticus	Parasitic Jaeger	Fernand DEROUSSEN	Iceland	63.6282	-20.0803	alarm call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"85833	Stercorarius	skua	Great Skua	Christoph Bock	Norway	71.09	28.186	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"57923	Stercorarius	skua	Great Skua	Ruud van Beusekom	Iceland	63.937	-17.1	display call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"57924	Stercorarius	skua	Great Skua	Ruud van Beusekom	Iceland	63.937	-17.1	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"57403	Stercorarius	skua	Great Skua	Dougie Preston	United Kingdom	60.3539	-1.2689	Teritorial 	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"138428	Stercorarius	skua	Great Skua	Fernand DEROUSSEN	Iceland	66.1571	-15.3846	alarm call, flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"145864	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37484	Sterna	dougallii	Roseate Tern	Ross Ahmed	United Kingdom	55.045	-1.4014	?	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"59500	Sterna	dougallii	Roseate Tern	Ian Davies	United States	41.621	-69.968	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"145870	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145842	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145843	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145844	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145845	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"145865	Sterna	dougallii	Roseate Tern	Paul Marvin	United States	24.711	-81.0982	flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"156089	Sterna	dougallii	Roseate Tern	Frank Lambert	Japan	26.6453	127.9957	flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"106913	Sterna	hirundo	Common Tern	Herman van der Meer	Netherlands	52.0739	4.452	begging call, call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"53830	Sterna	hirundo	Common Tern	Niels Krabbe	Sweden	56.4334	12.5667	calls of 3 birds in chase	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"108006	Sterna	hirundo	Common Tern	Jelmer Poelstra	Sweden	59.8409	17.6562	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"37485	Sterna	hirundo	Common Tern	Ross Ahmed	United Kingdom	55.045	-1.4014	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"180813	Sterna	hirundo	Common Tern	Jerome Fischer	Switzerland	46.98	7.038	call, flight call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"37492	Sterna	hirundo	Common Tern	David Farrow	United Kingdom	52.934155	0.895386	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"180821	Sterna	hirundo	Common Tern	Jerome Fischer	Switzerland	46.98	7.038	call, flight call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"142452	Sterna	hirundo	Common Tern	Volker Arnold	Germany	53.896	8.986	alarm call, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"143034	Sterna	hirundo	Common Tern	Golo Peters	Germany	53.896	8.986	alarm call, call, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"106908	Sterna	hirundo	Common Tern	Volker Arnold	Germany	53.896	8.986	alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"187357	Sterna	hirundo	Common Tern	Alex Lees	United Kingdom	55.619	-1.65	alarm call, begging call, call	http://creativecommons.org/licenses/by-nc-sa/4.0/"
"64960	Sterna	paradisaea	Arctic Tern	Dougie Preston	United Kingdom	60.3539	-1.2689	?	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"123813	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.617	-1.6557	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123814	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.617	-1.6557	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"123815	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.6169	-1.6552	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122248	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.6169	-1.6552	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122249	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.6169	-1.6552	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"122250	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.6169	-1.6552	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"133801	Sterna	paradisaea	Arctic Tern	Mike Nelson	United Kingdom	56.0058	-3.5162	call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"122362	Sterna	paradisaea	Arctic Tern	david m	United Kingdom	55.6169	-1.6552	alarm call, call, female, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"91389	Sterna	paradisaea	Arctic Tern	Alexander Lees	United Kingdom	55.619	-1.65	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"34712	Sterna	vittata	Antarctic Tern	Frank Lambert	New Zealand	-48.01565	166.560974	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"61769	Sterna	vittata	Antarctic Tern	Sofia Wasylyk	United Kingdom			song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"13810	Sterna	vittata	Antarctic Tern	Santiago Imberti	United Kingdom			flight alarm call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"15722	Sterna	vittata	Antarctic Tern	Rodrigo Tapia	Antarctica	-64.9001	-63.7167	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"37507	Sternula	albifrons	Little Tern	David Farrow	United Kingdom	52.604924	1.734123	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"114502	Sternula	albifrons	Little Tern	Frank Lambert	China	46.2134	123.0831	begging call, flight call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"71686	Sternula	albifrons	Little Tern	Marco Dragonetti	Italy	42.4862	11.2017	flight call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"71687	Sternula	albifrons	Little Tern	Marco Dragonetti	Italy	42.4862	11.2017	threat calls	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"141002	Sternula	albifrons	Little Tern	Fernand DEROUSSEN	France	43.398	4.5827	call	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"134547	Sternula	albifrons	Little Tern	Jarek Matusiak	Poland	52.1452	21.1708	female, male, song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"108724	Sternula	albifrons	Little Tern	Colin Trainor	Indonesia	-10.2089	123.4131	call (alarm)	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"84214	Sternula	albifrons	Little Tern	Patrik berg	Sweden	56.2237	16.4231	Call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"35194	Sternula	albifrons	Little Tern	Sander Bot	Netherlands	53.1559	4.8712	call	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"150943	Sternula	albifrons	Little Tern	Jarek Matusiak	Poland	52.3933	20.7994	adult, alarm call, flight call	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"71210	Streptopelia	decaocto	Eurasian Collared Dove	Richard Dunn	United Kingdom	55.0698	-1.5167	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"188717	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	male, song	http://creativecommons.org/licenses/by-nc-nd/4.0/"
"133853	Streptopelia	decaocto	Eurasian Collared Dove	Mike Nelson	United Kingdom	55.9937	-3.5605	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"101940	Streptopelia	decaocto	Eurasian Collared Dove	Richard Dunn	United Kingdom	55.065	-1.505	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"101941	Streptopelia	decaocto	Eurasian Collared Dove	Richard Dunn	United Kingdom	55.065	-1.505	song	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"37442	Streptopelia	decaocto	Eurasian Collared Dove	David Farrow	United Kingdom	52.626395	1.295357	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"37443	Streptopelia	decaocto	Eurasian Collared Dove	David Farrow	United Kingdom	52.626395	1.295357	song	http://creativecommons.org/licenses/by-nc-sa/3.0/"
"165576	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"165577	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"165578	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"165579	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, flight call, male, wing claps	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"25932	Streptopelia	decaocto	Eurasian Collared Dove	Stuart Fisher	United Kingdom	51.3026	-0.5439	calls in flight and wing whistle	http://creativecommons.org/licenses/by-nc-nd/2.5/"
"165581	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
"165582	Streptopelia	decaocto	Eurasian Collared Dove	david m	United Kingdom	54.12	-0.5445	call, flight call, male	http://creativecommons.org/licenses/by-nc-nd/3.0/"
